Tstart(daltrigger) 	Tend  Tmid(s)  Terr 		Exposure Filter Mag        Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9.   139601.9	 1.e-3 -9. RC  21.10      100.       -9. -9.  -9.  RTT150     kann10 1 NNN 0. 0. 0 nnn
-9. -9.   203322.0	 1.e-3 -9. RC  21.10      100.       -9. -9.  -9.  RTT150     kann10 1 NNN 0. 0. 0 nnn
-9. -9.   214099.2	 1.e-3 -9. RC  21.31      0.09   -9. -9.  -9.  MAO   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   292291.2	 1.e-3 -9. RC  21.77      0.13   -9. -9.  -9.  MAO   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   316224.0	 1.e-3 -9. RC  21.83      0.2    -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   407548.8	 1.e-3 -9. RC  22.38      0.12   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   486950.4	 1.e-3 -9. RC  22.32      0.25   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   656640.0	 1.e-3 -9. RC  23.41      0.15   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   806630.4	 1.e-3 -9. RC  20.5       100.       -9. -9.  -9.  MAO   kann10 1 NNN 0. 0. 0 nnn
-9. -9.   892512.0	 1.e-3 -9. RC  23.50      100.       -9. -9.  -9.  MAO   kann10 1 NNN 0. 0. 0 nnn
-9. -9.   976752.0	 1.e-3 -9. RC  23.40      100.       -9. -9.  -9.  MAO   kann10 1 NNN 0. 0. 0 nnn
-9. -9.   994118.4	 1.e-3 -9. RC  24.30      0.3        -9. -9.  -9.  TNG   kann10 0 NNN 0. 0. 0 nnn
-9. -9.  1686528.0	 1.e-3 -9. RC  24.70      100.       -9. -9.  -9.  NOT   kann10 1 NNN 0. 0. 0 nnn
-9. -9.    57888.0	 1.e-3 -9. IC  20.19      0.05   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   317520.0	 1.e-3 -9. IC  21.61      0.11   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   404784.0	 1.e-3 -9. IC  21.93      0.05   -9. -9.  -9.  TNG   kann10 0 NNN 0. 0. 0 nnn
-9. -9.   565488.0   1.e-3 -9. KS  20.17      0.27   -9. -9.  -9.  NOT   kann10 0 NNN 0. 0. 0 nnn
